date,1w,1m,3m,6m,1y,2y,3y,5y,7y,10y
2018-06-08,2.626564123597186,2.2671984136998224,2.071737259107187,2.104787512966433,2.009712798096719,1.7954347166067253,1.708148174434232,1.6034302469330353,2.492179575335274,
2018-06-11,2.639319139169505,2.23366214959575,2.0726898738975708,2.1022974698180485,2.003377533700079,1.792482845554888,1.7068330152935074,1.6019309438838336,2.4893944769322163,
2018-06-12,2.6418116834004524,2.230731671634345,2.072689873897926,2.1014069681039693,2.001605858917288,1.7913450650422602,1.7062989686435603,1.601416335938688,2.4885423423196995,
2018-06-13,2.646943579899852,2.2271879502276493,2.0727579181328837,2.1006639444433928,1.9997615612910247,1.7898740520185363,1.7057547084161406,1.6008956070910685,2.4876376676809864,
2018-06-14,2.6475300988637818,2.2234739896928035,2.0723950159302396,2.0999492857133317,1.9973416633411567,1.7883960888797956,1.7052058073175447,1.6001883878527856,2.486730995541797,
2018-06-15,2.646796950634478,2.2196920218646055,2.0717032369443444,2.099002086529378,1.9949162343886995,1.7869153586924202,1.70465505167825,1.599424390719384,2.485823529236386,
2018-06-19,2.6300825805366523,2.210186610038556,2.066770191698941,2.0996600174976177,1.9843098375449175,1.782775855390284,1.702455773655509,1.595948723885665,2.4821801068392935,
2018-06-20,2.6088269798940855,2.2018743446640565,2.0674959564233264,2.099858532303811,1.9805743717867141,1.7821359167451867,1.7019208214970272,1.5950962475970165,2.481273081905444,
2018-06-21,2.560468489276979,2.1925749510890435,2.066849571406415,2.100142125270832,1.9763640978647024,1.7814555509301222,1.7013589392365747,1.5941051682026641,2.480366466816686,
2018-06-22,2.565596317505814,2.1841619401660406,2.066010410207375,2.100488109951404,1.9722266309170067,1.7808114380751139,1.7010376006140193,1.5930896044145992,2.479466276597675,
2018-06-25,2.5680870550160106,2.160527470918505,2.0635610057634812,2.0992459708228717,1.9593124308796783,1.7778641718462218,1.6997411079533675,1.590054663044449,2.476774175605856,
2018-06-26,2.5469907661924474,2.1522532870363875,2.0629940222018694,2.0988035685796103,1.9549186750227765,1.7764365715143615,1.6987993899575837,1.5890552816596015,2.4758776259425908,
2018-06-27,2.500271907384599,2.1442861787235756,2.0632775136549597,2.097657865727043,1.9505711893905486,1.7750731195024239,1.6979004004658682,1.5883208683749928,2.4749754679209035,
2018-06-28,2.454452373075955,2.1388048911869184,2.064502206838603,2.0952927556391554,1.9475701078226049,1.773811453458074,1.6970692129084863,1.5874489704917005,2.4741146266026526,
2018-06-29,2.4073365110244715,2.1386346692106706,2.066441341046543,2.0938181312618376,1.9450047992523256,1.7721482950784573,1.696390336008724,1.586708441287188,2.473328387937479,
2018-07-02,2.121158521073019,2.0844505203773345,2.058356191640831,2.082095617033297,1.9323412030384457,1.7677988788900256,1.694367680075315,1.5875888143050965,2.470589928483835,
2018-07-03,2.090382699534099,2.065771765781399,2.0598756436725596,2.0822940980748994,1.9277559216971607,1.766719921026616,1.6935272363291176,1.5885849051268552,2.4697114793228003,
2018-07-04,2.088341030008656,2.046348067432313,2.0625177333845945,2.083054001517959,1.923355131245108,1.7652478632556479,1.692778735460898,1.589413472543555,2.4688486763719153,
2018-07-05,2.130349390027808,2.034443914042927,2.0676660515818623,2.0850672119884672,1.9201607674191434,1.7640838897325262,1.692235470507164,1.5889512465288025,2.4680263816390324,
2018-07-06,2.1811326069117287,2.024819562274094,2.0735744690454805,2.0860199606070884,1.9171535748210955,1.7630133236588685,1.691801789190639,1.5885374488904702,2.4673071610984865,
2018-07-09,2.4172850524974976,1.9892205231896387,2.0969166818456175,2.082418804110353,1.9126080547733348,1.7619525238783629,1.6916773495905923,1.5870594930358584,2.465348034185033,
2018-07-10,2.505104158552185,1.9766771352579093,2.1030990734200783,2.080479336887553,1.9121138712057117,1.7622285226536194,1.691877008585907,1.5865683305348544,2.4646613136275253,
2018-07-11,2.5368838311401465,1.9602949877493003,2.1052998597612893,2.075596813935432,1.9112483636768873,1.762073796664132,1.6917822870063937,1.5858895933764883,2.4638474766481844,
2018-07-12,2.5383485698580843,1.9405855453261234,2.105209104739769,2.069971716176622,1.9107709438923814,1.7617824667764515,1.6915965589245685,1.585167446341762,2.46297429596134,
2018-07-13,2.517697689300591,1.9181282474016514,2.1037683804332685,2.064755185414846,1.9100673827517234,1.7613782309634063,1.6910885930659703,1.584455881700353,2.4621207749073504,
2018-07-16,2.461185346402517,1.8959137565579542,2.10237305402472,2.0518227668496536,1.9104512631110016,1.7591201052548078,1.6898739442937183,1.5830564859075746,2.4595165431584354,
2018-07-17,2.4313313354740407,1.894351459777588,2.1003311477292064,2.047009676561662,1.9108812149683185,1.7586873062443997,1.6894634937264064,1.582612104394454,2.458554779214661,
2018-07-18,2.3959275775591538,1.893977871145891,2.097858228019822,2.0429677744437713,1.9113865496568128,1.7583207184421745,1.6890214720971297,1.5823436076984443,2.457543299948428,
2018-07-19,2.3660925545721856,1.8958458296945535,2.095907157029697,2.0413805420287146,1.9122297104773534,1.7580461266747172,1.6886407403769788,1.5821174118539671,2.4565302248088505,
2018-07-20,2.346792133519804,1.9014159540654552,2.0960319337688604,2.040756992781678,1.9133772038522734,1.757923466449074,1.6883575136080298,1.5819129227280015,2.455560866114359,
2018-07-23,2.3070329794959266,1.9272666896980262,2.099400965785936,2.0383648605464266,1.9162272939585945,1.7549106354704191,1.6878337781148334,1.5797410123078004,2.4527971967544415,
2018-07-24,2.263783122497909,1.9303923273565449,2.100682814436494,2.037324697309062,1.9165595500900245,1.7542081455115488,1.6875505531745993,1.5789877392853757,2.451949772356099,
2018-07-25,2.216316975985233,1.93171735614448,2.1017945197190135,2.0366841665552693,1.9173273715731742,1.75349729727996,1.6872756864119154,1.5781337300255993,2.451105963609712,
