date,B1,B2,B3,T1,G1,G2,G3,G4,G5,G6,G7,G8,G9
2023-12-29,1091.902485,-77.174628,499.147969,0.554298,-2.930847,-0.828699,16.460852,-27.448872,-18.287107,3.679502,10.231929,0.0,0.0
2024-01-03,1085.342341,112.032339,244.792019,0.656473,1.744696,-6.173718,13.129829,-12.814268,-10.175665,1.039965,4.686578,0.0,0.0
2024-01-04,1091.857406,143.853901,124.353815,0.698623,-1.440758,1.077608,18.725033,-16.433858,-11.974061,1.09412,4.10794,0.0,0.0
2024-01-05,1085.386104,174.313011,47.446709,0.935802,0.103486,-1.542757,15.96119,-11.61705,-9.409702,1.110093,3.621185,0.0,0.0
2024-01-08,1091.339309,184.084998,107.650067,0.755412,0.022986,-5.381882,19.643298,-18.282292,-13.714987,1.520796,6.375366,0.0,0.0
2024-01-09,1124.212272,357.799573,-155.973987,0.321207,-2.207741,0.544438,16.394505,-3.207107,-4.692072,1.235853,1.678206,0.0,0.0
2024-01-10,1120.05221,202.310288,-257.931452,2.299374,-2.978977,-2.640199,19.863788,-11.647865,-7.502189,2.760514,2.616755,0.0,0.0
2024-01-11,1187.381934,117.058352,-390.447952,3.117033,-5.29013,-9.655018,21.091392,-7.52501,-4.96984,2.215364,1.802722,0.0,0.0
2024-01-12,1154.944562,215.913984,-306.916679,1.367394,7.570428,-23.138526,17.892388,-3.674568,-5.484445,3.044762,3.274539,0.0,0.0
2024-01-15,1213.949847,94.298204,-457.638961,3.642579,-4.984673,-5.480182,21.235802,-6.930539,-5.957179,1.850547,1.920443,0.0,0.0
2024-01-16,1259.255354,48.101934,-553.114031,3.714796,-8.040082,-8.308907,27.871895,-9.678183,-6.799046,2.448255,2.189318,0.0,0.0
2024-01-17,1357.43085,-53.448233,-740.903187,4.273826,-10.360002,-8.327054,34.83436,-10.150919,-8.51744,2.18969,2.189574,0.0,0.0
2024-01-18,1379.350811,-87.679689,-778.58588,4.338426,17.743365,-22.130222,-1.043372,-1.417558,4.5099,3.579635,2.913978,0.0,0.0
2024-01-19,1365.787985,-84.545862,-777.551732,5.384531,1.902244,-14.104999,19.056504,-3.240293,-2.169857,1.598775,2.085641,0.0,0.0
2024-01-22,1387.379409,-120.041182,-773.78618,6.023768,-5.614879,-12.166308,27.388602,-3.979205,-6.062409,1.892478,2.424223,0.0,0.0
2024-01-23,1405.42884,-139.525876,-801.241038,6.327785,-9.928334,-10.627258,31.188182,-6.046715,-6.923251,1.794202,2.151497,0.0,0.0
2024-01-24,1426.049858,-142.759853,-859.19643,5.344736,-9.464821,-7.841473,28.940192,-7.031923,-6.648167,1.49414,1.442825,0.0,0.0
2024-01-25,1439.148485,-163.973849,-884.231414,5.862977,-10.560442,-10.354451,33.301089,-7.647547,-7.123969,2.659776,2.8461,0.0,0.0
2024-01-26,1462.321579,-195.370873,-904.883584,6.423919,-12.459074,-10.631951,35.132013,-5.414364,-7.423951,1.326025,1.880209,0.0,0.0
2024-01-29,1497.089417,-215.488832,-962.648688,6.625913,-5.679355,-12.860485,26.647917,-1.089842,-4.905282,1.489566,2.083786,0.0,0.0
2024-01-30,1511.106755,-222.96617,-998.574889,6.597304,-11.906235,-11.386089,31.258131,-3.345361,-6.318802,1.640083,2.395011,0.0,0.0
2024-01-31,1552.112919,-270.358158,-1056.439061,6.831477,-11.087485,-8.723368,29.608512,-4.700447,-6.659353,1.761926,2.354433,0.0,0.0
2024-02-01,1572.914813,-293.875016,-1058.104921,7.870694,-2.437981,-10.070072,20.302133,-3.059101,-4.658907,2.27986,2.374087,0.0,0.0
2024-02-02,1590.211061,-306.961257,-1082.531146,7.651653,-6.055913,-10.48144,25.61005,-3.241118,-5.553963,2.005,2.689462,0.0,0.0
2024-02-05,1597.793147,-306.304784,-1108.673485,7.431647,-5.899407,-11.695772,25.033474,-3.662022,-5.897351,2.204366,2.73249,0.0,0.0
2024-02-06,1621.398721,-331.470377,-1131.654166,7.249913,-12.195859,-7.719413,31.199924,-5.222673,-6.525328,1.488888,1.913412,0.0,0.0
2024-02-07,1629.031508,-328.133268,-1164.495783,6.684282,-10.689441,-6.72083,26.967217,-4.944795,-6.113205,1.675244,2.22882,0.0,0.0
2024-02-08,1645.56291,-334.5357,-1189.601992,6.53214,-10.5421,-5.337776,24.149818,-5.520175,-4.820139,1.984479,1.729622,0.0,0.0
2024-02-09,1655.762667,-335.260775,-1227.76232,6.354942,-11.032787,-6.105166,27.136957,-5.366736,-5.525621,1.643413,2.101044,0.0,0.0
2024-02-12,1667.251541,-337.413834,-1260.831309,6.034274,-10.834438,-3.353135,25.859978,-5.846028,-5.88698,1.511077,1.833367,0.0,0.0
2024-02-13,1676.359773,-351.114696,-1267.524199,6.302633,-13.029769,-8.448711,27.752947,-4.239962,-5.192192,1.27451,1.771956,0.0,0.0
2024-02-14,1660.45495,-319.103944,-1272.073775,5.96117,-10.83746,1.922749,21.401668,-14.339873,-4.125007,7.699287,-1.154859,0.0,0.0
2024-02-15,1614.713869,-259.007283,-1194.975433,5.643953,-6.138585,3.317325,16.865988,-12.673474,-4.632494,6.16275,-0.96259,0.0,0.0
2024-02-16,1629.336256,-283.361567,-1160.310323,5.804262,7.824665,-6.694827,12.994465,-5.37909,-4.126372,2.167293,-0.717261,0.0,0.0
2024-02-19,1648.781766,-308.511111,-1166.843091,6.249969,-11.9802,-3.704763,28.649279,-8.43329,-6.244171,2.97636,1.104542,0.0,0.0
2024-02-20,1623.452536,-262.284336,-1190.352586,5.815039,-5.819108,4.60029,15.231027,-15.003051,-4.481183,8.209389,1.510335,0.0,0.0
2024-02-21,1620.853,-281.468168,-1111.859268,6.209487,-11.51307,2.755911,28.900035,-15.761166,-7.975036,6.086106,0.953496,0.0,0.0
2024-02-22,1612.880612,-257.13689,-1135.263608,5.962563,-12.086221,-1.624036,27.274703,-6.293737,-6.47651,1.548601,2.019787,0.0,0.0
2024-02-26,1619.249466,-271.284902,-1130.283603,6.356341,-14.296936,-5.432609,25.186633,-5.658533,-3.854398,3.312274,2.271447,0.0,0.0
2024-02-27,1616.791197,-260.44294,-1127.321349,6.096944,-9.157492,2.047878,19.868482,-8.575391,-4.61869,3.538821,-0.027267,0.0,0.0
2024-02-28,1596.670234,-247.330472,-1072.744089,5.968405,-11.179788,1.308801,22.442009,-9.476967,-4.767159,4.007766,-1.631368,0.0,0.0
2024-02-29,1633.515133,-344.932363,-980.711513,8.572556,-17.135573,-3.642195,32.187853,-10.386375,-7.378104,3.900922,3.554497,0.0,0.0
2024-03-01,1618.89716,-297.98231,-1038.212043,6.433658,-11.80035,7.620079,26.836928,-11.790131,-8.446789,1.466634,0.265668,0.0,0.0
2024-03-04,1585.027287,-228.888509,-1021.853411,6.240726,-1.041347,6.737655,2.825694,-14.807851,-2.437108,9.221435,-0.743593,0.0,0.0
2024-03-05,1487.247908,-122.032723,-865.515472,5.173016,-4.972972,6.508405,6.709443,-15.008375,-1.611172,11.087828,0.580192,0.0,0.0
2024-03-06,1406.016986,-45.400026,-686.582683,4.470777,-6.61483,3.724983,8.574023,-7.866325,0.647697,5.016653,0.212914,0.0,0.0
2024-03-07,1334.759731,45.101953,-586.063286,3.380677,-12.826564,1.056859,14.536395,-7.172867,1.809761,4.822709,1.269644,0.0,0.0
2024-03-11,1327.746014,42.546195,-544.319693,3.446549,-9.031331,5.805092,13.343407,-8.360111,0.153627,2.333323,1.149636,0.0,0.0
2024-03-12,1343.47366,15.6663,-531.31003,3.886933,-10.401663,4.422979,14.101763,-6.517302,-4.645156,2.243456,-0.535857,0.0,0.0
2024-03-13,1385.935747,-24.321476,-612.740822,4.385639,-13.775544,8.237065,15.76718,-6.299384,0.956801,1.677816,1.729783,0.0,0.0
2024-03-14,1393.891979,-20.20915,-626.526962,4.212506,-19.437913,10.849068,21.290248,-10.444922,1.044519,2.49099,2.251594,0.0,0.0
2024-03-15,1428.55985,-22.418236,-720.875704,4.134483,-17.204997,10.021965,17.561885,-9.334461,0.976691,2.567587,2.798457,0.0,0.0
2024-03-18,1482.746288,-67.787262,-824.141788,4.302857,-17.354154,11.354803,18.275684,-8.94066,1.05247,1.689846,2.218662,0.0,0.0
2024-03-19,1502.587523,-77.336893,-867.57245,4.012537,-16.184659,11.18866,16.50214,-9.062715,0.821768,2.211229,2.367277,0.0,0.0
2024-03-20,1502.959523,-61.58567,-883.193904,3.830058,-14.508972,13.410012,14.696888,-10.688778,1.593227,2.832072,2.106843,0.0,0.0
2024-03-21,1503.783532,-72.536459,-868.863461,4.29246,-14.917593,15.380742,18.331884,-10.803531,1.273255,2.135397,2.492353,0.0,0.0
2024-03-22,1504.001037,-58.894927,-901.171314,3.698099,-14.469272,14.349302,14.983571,-12.015275,0.603225,2.677313,1.353609,0.0,0.0
2024-03-25,1491.098183,-57.991244,-845.971678,3.765805,-12.857898,9.920987,12.21282,-8.395021,0.64837,2.536824,2.125476,0.0,0.0
2024-03-26,1419.170251,9.808461,-683.408917,3.097358,-8.505794,5.600647,5.960803,-6.32073,4.998989,7.212787,1.667079,0.0,0.0
2024-03-27,1383.129266,47.005561,-653.575226,2.908877,-8.060176,8.295705,6.672642,-8.102834,1.387717,5.58448,-0.888513,0.0,0.0
2024-03-28,1387.748555,33.047116,-645.005681,3.065416,-10.856883,8.577811,8.962615,-8.032323,1.521574,3.511077,0.943064,0.0,0.0
2024-03-29,1395.476723,41.019737,-669.922459,2.842888,-7.128987,5.252445,8.403201,-6.868641,1.177295,2.821088,0.763873,0.0,0.0
2024-04-01,1424.021838,6.385926,-697.861458,2.994392,-8.15314,8.987767,7.260077,-7.661257,1.180813,3.697694,0.779749,0.0,0.0
2024-04-02,1420.092911,-5.860631,-655.229543,3.408055,-10.302939,8.456678,12.11824,-8.716165,1.127185,2.21325,2.024214,0.0,0.0
2024-04-03,1440.641765,-35.014655,-673.993166,3.627337,-11.67977,8.724886,14.031277,-8.294617,1.753074,3.413657,2.868554,0.0,0.0
2024-04-04,1461.58635,-64.104395,-674.725604,3.735247,-10.005542,6.278307,11.457769,-6.804167,-1.713965,1.763023,1.585082,0.0,0.0
2024-04-05,1468.022789,-69.764868,-671.83484,3.70882,-10.690816,6.636932,10.292235,-7.998327,1.774486,4.555138,3.312475,0.0,0.0
2024-04-08,1486.32007,-98.331289,-670.157455,4.106204,-12.461149,8.954737,13.979836,-8.909352,1.402695,2.775644,2.473965,0.0,0.0
2024-04-09,1488.335566,-92.318909,-688.252286,3.973726,-11.699983,9.256123,13.68165,-7.808271,1.891599,2.743016,2.324565,0.0,0.0
2024-04-10,1489.163612,-104.658117,-656.207145,4.147042,-10.775549,9.066461,11.60197,-8.550864,1.798963,3.366521,2.440461,0.0,0.0
2024-04-11,1495.249516,-90.739233,-679.749397,3.928116,-9.588883,10.172134,9.70415,-9.609505,2.938216,3.102926,1.56774,0.0,0.0
2024-04-12,1512.741239,-108.265316,-703.574788,4.216107,-0.784705,1.780248,6.715335,-4.735149,1.820624,2.291146,1.697156,0.0,0.0
2024-04-15,1481.721118,-64.590331,-689.922478,3.61703,-4.575922,2.99369,5.244507,-5.476057,1.511597,4.196057,-0.027217,0.0,0.0
2024-04-16,1493.341865,-83.691824,-621.521933,4.017852,5.423041,-20.578491,7.01416,-4.534553,-4.292125,-4.820413,-5.189165,0.0,0.0
2024-04-17,1431.443521,-10.975684,-580.487188,3.628045,4.73943,-25.136245,6.236301,-3.894651,1.629859,0.994722,-2.095113,0.0,0.0
2024-04-18,1393.258941,59.787945,-535.274364,2.41429,9.350231,-12.717576,-2.618726,-3.261461,-3.929911,-4.488853,-5.712033,0.0,0.0
2024-04-19,1326.804498,132.012245,-434.366054,2.072936,7.201066,-15.277963,6.528084,-3.431902,-3.769992,-4.532499,-5.653218,0.0,0.0
2024-04-22,1337.950989,75.388874,-408.117847,3.079101,-12.398022,12.0079,12.29472,-9.648835,-4.284484,1.773505,-0.749259,0.0,0.0
2024-04-23,1333.060989,90.915825,-387.117363,2.66587,2.263486,1.936544,4.955833,-2.736473,-2.780041,-2.343893,-2.157389,0.0,0.0
2024-04-24,1344.770252,80.666453,-429.093227,2.934198,1.583648,-6.970377,5.207922,-3.412341,1.339881,0.750204,-2.142612,0.0,0.0
2024-04-25,1323.354202,93.828707,-376.698126,2.875893,-8.816499,7.484498,7.298644,-6.453736,1.328942,2.727082,3.065878,0.0,0.0
2024-04-26,1353.432637,52.446207,-355.688358,3.222548,-9.391651,7.406711,12.319574,-7.278541,-4.78165,1.246905,0.596748,0.0,0.0
2024-04-27,1375.238678,15.493948,-375.49031,4.000284,-11.174399,4.775002,19.850402,-9.432852,-5.688896,2.345797,1.964364,0.0,0.0
2024-04-29,1368.537524,-4.161853,-341.693701,4.893631,-12.982111,1.039746,14.249001,-3.338314,1.23796,2.232643,2.175488,0.0,0.0
2024-04-30,1368.741922,9.873015,-363.793924,4.086332,-12.224502,1.025002,17.34483,-2.893664,2.799001,2.971548,3.123552,0.0,0.0
2024-05-02,1378.018167,42.763989,-427.426597,4.052869,-11.635992,5.966125,13.590679,-5.773942,0.647571,2.066688,2.447373,0.0,0.0
2024-05-03,1400.715051,19.117765,-457.477859,4.591844,-11.902794,6.4746,14.826308,-5.96402,-2.923955,1.446191,1.760427,0.0,0.0
2024-05-06,1415.603501,13.399662,-493.929344,4.299704,-15.6082,12.980237,15.89238,-10.096878,-2.681905,2.920272,2.629726,0.0,0.0
2024-05-07,1422.31958,-1.648269,-493.446661,4.293986,-16.302625,9.142004,13.561451,-6.642654,0.907864,2.74056,2.522957,0.0,0.0
2024-05-08,1423.755404,-21.303781,-442.811966,4.945004,-11.392355,16.430957,14.526476,-12.39683,-2.540415,2.68835,2.00526,0.0,0.0
2024-05-10,1417.396798,19.315781,-511.113885,4.059329,-10.421388,8.572785,11.137705,-8.44398,1.327852,3.514255,0.893234,0.0,0.0
2024-05-13,1440.628572,-12.820697,-499.120787,4.700961,-16.921351,8.111083,17.426831,-7.175966,1.311891,2.142788,2.510691,0.0,0.0
2024-05-14,1472.328273,-71.322147,-439.566344,6.045877,-17.582422,14.527585,12.808823,-6.524966,1.400135,2.777739,2.153622,0.0,0.0
2024-05-15,1455.398063,-54.256926,-421.665315,7.613016,-8.360452,11.092251,6.109273,-5.327542,-2.838442,1.305646,1.420984,0.0,0.0
2024-05-16,1451.359281,-55.891804,-393.024102,9.397732,-0.880899,0.039846,1.586802,-0.657996,-1.622859,2.049301,-0.563166,0.0,0.0
2024-05-17,1442.605798,-55.555906,-372.006097,10.683998,-4.385516,0.624835,4.348435,0.777353,-0.778795,1.002813,-0.194103,0.0,0.0
2024-05-20,1444.532518,-54.852476,-357.886329,11.065968,-9.557812,0.766814,6.896685,2.972232,-0.444159,0.050089,-0.480902,0.0,0.0
2024-05-22,1427.294518,-22.609183,-357.265392,13.871405,-10.255237,2.299454,8.96193,5.005467,-1.996275,-2.854228,0.749902,0.0,0.0
2024-05-23,1437.075458,-32.527281,-321.72695,15.516582,-25.568182,2.521631,19.322017,9.502544,1.300332,-1.306206,-1.400674,0.0,0.0
2024-05-24,1430.901014,-14.599132,-307.515691,17.211193,-29.039126,-9.49812,21.993079,15.626877,-0.088481,-1.982283,-3.878751,0.0,0.0
2024-05-27,1434.208456,-5.854509,-318.514633,19.031952,-35.469769,1.356281,32.904832,12.561324,-3.986631,-1.527926,-0.557752,0.0,0.0
2024-05-28,1413.511831,14.157792,-329.594452,20.402043,-35.681695,2.408215,24.565403,12.044917,0.069946,-2.591211,-2.013269,0.0,0.0
2024-05-29,1418.823671,21.90434,-313.263224,21.709197,-46.575881,7.270877,32.927311,15.604246,-3.295774,-4.728327,-4.13391,0.0,0.0
2024-05-30,1438.439075,-14.20123,-265.596174,23.537942,-51.861777,1.376905,42.913327,18.875002,-1.814819,-5.050256,-3.457096,0.0,0.0
2024-05-31,1459.928693,-35.361498,-236.725946,24.447715,-46.513186,1.062237,37.303504,19.758575,-0.206101,0.377006,-0.022533,0.0,0.0
2024-06-03,1431.13216,-3.449584,-239.668992,27.059647,-54.422011,1.3967,36.700985,21.801125,8.062926,-0.016547,-2.126115,0.0,0.0
2024-06-04,1360.709742,75.685118,-335.156973,26.827948,-43.908188,1.545678,36.049152,15.392389,-3.763802,-3.092773,-2.197396,0.0,0.0
2024-06-05,1324.670157,-6.87829,494.198997,0.719044,0.038324,0.453121,-1.218997,-0.842055,0.957477,3.840001,0.724121,0.0,0.0
2024-06-06,1324.161583,2.037144,516.002533,0.725985,0.030217,0.012824,-0.691433,-0.779681,-0.717977,2.55716,-0.515557,0.0,0.0
2024-06-07,1312.610531,31.760476,475.128658,0.900531,-1.804759,0.053949,0.706945,-0.367467,-1.110737,1.928604,0.741951,0.0,0.0
2024-06-10,1349.292224,-0.679839,419.450068,0.877023,0.007227,0.640687,0.012475,0.0846,-0.470783,2.781224,-0.902996,0.0,0.0
2024-06-11,1340.400628,-9.262078,448.01131,1.033827,0.063924,0.499771,0.014055,-1.089845,-0.838621,2.521902,-0.476075,0.0,0.0
2024-06-13,1355.195364,-11.111913,434.869094,0.899576,0.009332,0.015597,0.61367,-0.457432,-1.018888,3.811519,0.500791,0.0,0.0
2024-06-14,1364.669622,-4.446657,392.127011,0.820213,-3.136416,0.419021,3.942787,1.834297,-0.650064,0.315542,-2.2691,0.0,0.0
2024-06-17,1365.361726,-11.713193,517.604068,0.861832,0.016571,1.095598,0.336752,-0.326146,0.336138,3.964207,0.185584,0.0,0.0
2024-06-18,1382.020541,-26.390672,535.692792,0.787326,0.009785,0.420918,0.06244,0.789438,-0.296585,-0.479871,0.78507,0.0,0.0
2024-06-19,1386.422808,-4.253231,565.734286,0.737101,-0.008073,-0.433522,-0.754857,-0.725053,-1.168242,-2.684938,-0.446678,0.0,0.0
2024-06-20,1388.783705,-12.306732,569.54684,0.849246,0.010712,1.482977,1.828404,1.919339,0.038082,-0.66121,1.405293,0.0,0.0
2024-06-21,1353.334325,32.004742,605.849263,1.077001,0.10892,0.962626,1.622142,1.214522,-0.987709,0.629709,1.036431,0.0,0.0
2024-06-24,1342.93708,34.901482,637.779722,1.050095,-1.935824,0.97009,1.727642,-0.842773,-1.162534,4.397179,-0.905569,0.0,0.0
2024-06-25,1341.842745,38.455297,626.961459,0.998228,0.002921,0.125924,-0.03197,-0.505655,-0.958613,0.927272,0.585036,0.0,0.0
2024-06-26,1333.82812,26.181797,580.293241,0.957718,-0.05951,0.588546,0.905752,0.681399,-1.925869,4.868232,0.252138,0.0,0.0
2024-06-27,1338.191186,49.892585,605.735542,0.900169,0.025415,-1.689617,-2.467357,-2.21603,-1.975383,0.255613,2.211049,0.0,0.0
2024-06-28,1358.286263,47.93481,574.923333,0.765903,-0.011639,-0.245557,-0.597303,0.337565,-1.066443,0.243931,1.130598,0.0,0.0
2024-07-01,1375.836823,5.396736,547.990461,0.618571,0.320642,0.029065,0.780826,1.364568,-0.044452,0.466746,-0.600961,0.0,0.0
2024-07-02,1376.376575,15.672444,542.465367,0.637879,-0.022649,0.036917,1.150217,1.52395,-1.042361,-1.973858,-0.176905,0.0,0.0
2024-07-03,1365.607819,8.564371,536.901063,0.753111,0.041773,0.187729,-0.075968,0.703467,-0.889397,2.602515,-1.287855,0.0,0.0
2024-07-04,1377.851935,-3.731291,538.492651,0.791441,0.04684,0.068874,0.701818,1.243541,-1.298008,-4.164674,1.988282,0.0,0.0
2024-07-05,1388.747471,-38.474178,660.331348,0.626895,0.047086,0.01361,0.220105,0.655834,-1.486797,-1.288864,-0.596751,0.0,0.0
2024-07-08,1384.894356,-48.526953,663.059563,0.684706,-0.019478,0.03302,0.44679,0.517975,-0.476548,0.806995,0.924909,0.0,0.0
2024-07-09,1380.494019,-28.266222,673.448435,0.757856,0.125187,-0.365782,-0.399926,-0.32687,-1.431541,0.531693,1.788145,0.0,0.0
2024-07-10,1387.107308,-56.954056,666.088692,0.773345,-0.567201,0.368392,0.418415,0.667389,0.026447,2.788612,0.657925,0.0,0.0
2024-07-11,1399.367606,-51.826303,670.049673,0.653135,0.041421,-0.096839,0.832675,1.473722,-0.936047,-2.683562,-1.201877,0.0,0.0
2024-07-12,1401.512204,-22.861092,679.391863,0.673728,-0.01357,-0.464275,-0.747849,-0.785755,-1.145335,-2.282823,-0.580861,0.0,0.0
2024-07-15,1404.277675,-70.7167,724.41784,0.821298,-0.014614,-0.135395,0.563739,0.815649,-0.515601,1.458723,0.832708,0.0,0.0
2024-07-16,1396.858069,-51.315867,746.969823,1.017662,-0.018043,-0.016968,0.025683,0.962476,0.901516,2.489835,0.113577,0.0,0.0
2024-07-17,1434.197642,-162.071584,741.506783,0.856017,-0.045331,-0.157223,0.10609,-0.549824,-1.65253,1.414854,1.334379,0.0,0.0
2024-07-18,1385.508475,-77.792168,806.341078,0.961434,9.461043,-0.582297,-4.721278,-2.982127,-3.991816,-0.746329,2.382004,0.0,0.0
2024-07-19,1381.236768,-17.615675,593.89343,1.271886,-0.047963,-0.815202,1.322209,1.716611,-4.152812,0.423677,3.404675,0.0,0.0
2024-07-22,1376.375249,-24.444989,619.69482,1.089557,0.007351,-0.019428,1.994249,3.099457,-1.615972,0.833434,-1.165227,0.0,0.0
2024-07-23,1392.831973,-21.526433,661.430788,0.981327,-0.345891,-0.549256,-0.856708,-0.984469,-1.522885,-1.480691,-0.579273,0.0,0.0
2024-07-24,1382.032265,24.155876,630.295309,0.928572,0.256652,-0.269199,-0.694667,-0.655895,-0.804092,2.323776,-1.471677,0.0,0.0
2024-07-25,1389.804417,45.225094,518.369519,0.891529,0.026606,0.274435,0.016646,2.07736,0.926403,0.895061,-0.077243,0.0,0.0
2024-07-26,1406.230376,97.448223,475.989664,1.202323,0.014549,-0.244082,-0.64166,-0.412856,-2.861646,2.541009,1.276072,0.0,0.0
2024-07-29,1426.118397,34.310534,471.125889,1.283032,1.121464,1.024294,0.879482,0.657092,-1.054526,5.017367,-2.306087,0.0,0.0
2024-07-30,1403.616583,17.590777,545.099441,1.162,-5.359601,1.370956,1.793513,1.989805,-2.611556,2.232377,1.850709,0.0,0.0
2024-07-31,1412.730384,22.451711,576.958934,0.738747,-0.163809,-0.703662,-1.018894,-1.191698,-3.205548,-0.542945,1.299493,0.0,0.0
2024-08-01,1366.037305,73.531442,582.226438,0.997672,0.086526,-0.035923,-0.078571,1.071054,-1.989227,1.75048,2.553032,0.0,0.0
2024-08-02,1354.137777,100.087438,577.719003,1.189799,-0.007816,0.016661,0.733516,1.354913,-4.187047,1.669827,2.477663,0.0,0.0
2024-08-05,1386.915417,50.488045,567.215122,0.920945,-0.075753,0.528518,-0.618334,-0.135623,0.795468,1.992323,-0.720084,0.0,0.0
2024-08-06,1335.609866,123.507504,578.920856,1.323312,0.034304,0.522476,1.260744,1.612782,-1.995689,1.585553,1.411735,0.0,0.0
2024-08-07,1301.319099,195.121301,583.730411,1.376844,0.010602,0.04688,-2.141796,-1.311288,-3.761,-1.289131,0.731006,0.0,0.0
2024-08-08,1260.827534,235.163093,564.14739,1.56531,-0.053109,-0.011574,-0.27277,0.692286,-3.388426,3.209223,1.338473,0.0,0.0
2024-08-09,1245.429264,276.526793,542.705482,1.626712,0.028123,-0.751537,-1.182539,-0.867748,-4.232929,2.985013,-0.41165,0.0,0.0
2024-08-12,1274.257796,247.358992,508.920329,1.49221,-0.024295,-2.42792,-2.349885,-1.537798,-4.98561,1.957278,-0.578956,0.0,0.0
2024-08-13,1268.121287,263.381175,491.503446,1.529601,-0.006103,-0.067969,-0.599658,-0.93821,-3.226033,3.179957,0.498376,0.0,0.0
2024-08-14,1335.175732,179.892175,473.208422,0.919874,-2.269732,-2.360241,-1.597812,-1.64514,-9.323565,1.838282,3.135127,0.0,0.0
2024-08-15,1389.357503,137.641471,458.944271,0.726867,-0.363645,-0.061878,-0.921162,2.186458,-1.941633,-3.51744,1.637487,0.0,0.0
2024-08-16,1342.395301,199.249703,474.31829,1.25615,-0.0517,-0.16711,-0.523233,-1.163366,-2.942724,0.68713,2.937654,0.0,0.0
2024-08-19,1345.076975,182.790842,498.772801,1.242166,0.190325,0.22342,-1.094653,-0.932139,-1.76946,1.690694,1.199416,0.0,0.0
2024-08-20,1358.056107,134.89552,585.824755,1.060832,0.087021,0.603685,0.583108,-0.758607,-1.125179,-0.048112,1.301664,0.0,0.0
2024-08-21,1367.400413,156.132457,539.694112,0.953776,-0.010523,0.009631,0.012976,-0.657725,1.085407,0.557274,2.318657,0.0,0.0
2024-08-22,1340.720271,202.960642,579.418421,1.117758,-0.064337,-1.566919,-2.331115,-1.771227,-1.266114,0.840844,1.882604,0.0,0.0
2024-08-23,1401.702682,-43.442953,939.372143,0.58547,-0.984374,0.780675,-0.195943,0.036534,1.495975,2.808898,-1.807309,0.0,0.0
2024-08-26,1395.686468,51.789047,929.461013,0.624019,-0.239376,-0.209903,-3.128529,-0.665443,3.228122,-1.951313,1.400124,0.0,0.0
2024-08-27,1408.742703,67.54918,776.597608,0.588244,1.538999,0.689263,-3.803425,2.273572,3.846201,4.796257,-1.88827,0.0,0.0
2024-08-28,1415.812419,77.820155,729.726148,0.644177,-0.853129,2.299605,1.398981,1.937577,1.152055,2.445408,-2.144288,0.0,0.0
2024-08-29,1401.700215,79.548561,764.086202,0.722217,-3.01266,2.383453,-0.028124,1.236945,1.57042,2.644243,0.790385,0.0,0.0
2024-08-30,1390.415619,141.392576,765.623511,0.85776,-0.065523,0.052181,-1.931068,-1.130122,2.311158,-4.320663,1.050234,0.0,0.0
2024-09-02,1410.550941,126.586766,743.22459,0.791364,-0.056983,-0.050522,-0.165749,0.010845,-0.036824,-4.50431,-1.027902,0.0,0.0
2024-09-03,1402.660774,142.71754,771.607486,0.824123,0.044257,-0.120289,-0.508959,-0.26297,-0.634169,-4.649619,1.481291,0.0,0.0
2024-09-04,1360.422613,194.419765,764.919039,0.875979,0.050733,2.604185,-1.605478,-1.512163,2.438521,4.778514,0.803673,0.0,0.0
2024-09-05,1321.251539,223.089698,836.834821,0.920699,0.264818,2.63092,-3.583545,-1.077436,1.218636,5.146613,3.253204,0.0,0.0
2024-09-06,1260.850288,274.972127,920.672737,1.163869,0.216527,1.267859,-1.826301,-1.732808,-3.322759,2.69338,3.715051,0.0,0.0
2024-09-09,1243.745096,309.912362,836.987813,1.381099,0.473376,0.711177,-0.301267,-3.691793,-4.837091,3.672548,3.873346,0.0,0.0
2024-09-10,1288.365717,289.462013,759.658047,1.252995,-0.036634,-0.202092,-1.284469,-2.536115,-2.079268,1.003349,3.551444,0.0,0.0
2024-09-11,1306.584432,255.509792,721.083551,1.151514,0.026798,0.466115,-1.199144,-1.334751,-1.077019,1.714358,-0.650733,0.0,0.0
2024-09-12,1325.385039,244.363656,780.793499,1.144771,-0.348219,0.395512,-0.732732,-0.94179,-1.220843,-0.66488,1.701592,0.0,0.0
2024-09-13,1306.845224,361.876722,653.687074,1.376691,0.107259,-0.257853,-0.528546,0.015067,-0.390895,-4.746553,-2.977196,0.0,0.0
2024-09-16,1289.930568,380.319396,642.218155,1.542155,-0.010875,-0.920455,-0.999474,-0.91785,-1.155444,-1.548561,1.633495,0.0,0.0
2024-09-17,1299.72627,392.843937,640.209333,1.486818,-0.024546,-0.718885,-0.915152,-1.14855,-1.079709,-0.798968,1.465435,0.0,0.0
2024-09-18,1303.717138,395.197138,646.06075,1.560822,-0.014516,-0.898904,-1.46602,-1.379213,-1.134573,-0.527782,-1.550562,0.0,0.0
2024-09-19,1291.457722,392.263782,635.77006,1.739371,-0.012341,-0.025214,0.057361,-0.04065,-0.703743,0.288127,0.582164,0.0,0.0
2024-09-20,1264.006249,413.474492,637.553706,1.947132,-0.106932,0.90011,1.310593,1.717671,-0.146275,2.401763,1.844519,0.0,0.0
